SIR,86,1,70,77,78,62,53,49,100,25,100,2018-02-11 00:28:29,"A very good airport. There is necessary you need: drinks and toilets at the gates. The security check and the boarding are very fast. I recommend you to go to the airport with a car because the bus isn't pratical. The bus stop is 5 minutes of walk from the terminal."
SIN,95,336,93,94,92,88,91,90,86,90,91,2023-06-21 19:18:55,"All shops and literally the entire airport was closed at 1  am … my flight was at 2.35 am and hence was a huge disappointment"
YXL,,,,,""
SFG,77,,94,86,87,83,40,74,90,43,80,,""
SUX,82,,89,100,89,100,89,80,80,64,80,,""
SQG,,,,,""
NKT,,,,,""
JHS,64,,50,93,73,20,20,33,60,60,80,,""
XSP,83,2,78,98,100,77,99,100,66,100,76,2019-12-16 09:28:43,"New airport in service for FireFly. Very easy airport, no hassle as very low amount of people. Very convenient for fast process."
FSD,76,2,81,88,77,65,71,43,61,60,49,2017-09-10 23:16:14,"Just in and out. Didn't have time to try WiFi or find anywhere to eat or drink. Nice clean airport though."
JSH,70,,71,60,60,100,20,40,20,72,70,,""
SYJ,42,,40,30,20,30,50,20,40,,""
SIT,74,1,97,86,76,58,43,50,54,68,63,2022-07-20 02:50:43,"there really isnt much to do. if you have a long enough layover you could definitely speed walk over to the O'Connel bridge or sitka (around a 20-30 minute walk)"
SXI,,,,,""
SIS,68,,73,50,55,43,20,20,30,40,,""
SGY,70,,40,80,20,80,0,10,0,0,0,,""
KDU,71,,100,60,80,40,20,60,60,,""
SHX,,,,,""
SKE,57,1,20,80,80,20,40,30,0,0,0,2014-08-17 01:16:43,"A nice, calm and very small airport, with Widerøe as the only commercial airline with one scheduled daily service to Bergen, usually three departures every day, most of the time operated by one of their Dash 8-300s. The staff on the airport are very friendly and helpful. Due to the airports small size and low level of commercial activity it provides a hassle-free experience. However, for the same reasons the service amenities are few besides one restaurant serving typical roadside restaurant food (not meant as a negative characteristic) and some snacks and soft drinks. The quality of the food is above average, but nothing out of the ordinary. Furthermore, public transportation options are poor, with only one bus alternative with departures every 2 hrs or so, and it requires a 300m walk from the terminal to the bus stop. Beyond that, taxi is the only other option, or renting a car from Europcar which provides cars for rental at the airport. Parking at the airport is free. \r\n\r\nAll in all, Skien Geiteryggen airport is a very nice and calm airport to travel to and from and provides a pleasant travel experience, in spite of the few drawbacks regarding accessibility by public transportation."
AKY,40,,20,20,20,20,20,20,20,,""
SFT,73,1,64,56,89,84,60,48,28,20,60,2012-06-15 19:38:06,"Small and clean. Well maintained."
NSY,59,,,,""
SKU,61,,57,40,23,40,27,27,0,20,40,,""
SZK,92,4,98,82,98,95,63,68,74,84,86,2022-03-27 16:50:36,"A fantastic little airport, not really comparable to others, as it's the gateway to Kruger National Park."
SQW,,,,,""
SKP,75,21,73,80,71,80,66,64,67,78,81,2023-05-07 15:36:34,"A nice small airport. Fast security and emigration. Terminal facilities adequate. Distance to city about 30 minutes by taxi £25"
KVB,,,,,""
MQY,,,100,100,100,100,100,100,100,100,100,,""
YZH,,,,,""
SXL,,,60,60,60,100,100,,""
SNK,,,,,""
YYD,,,80,80,80,60,60,80,60,,""
SOF,67,52,80,78,58,74,63,52,54,68,67,2023-01-30 10:10:41,"Really too expensive to eat there. \r\n16.5 BGN (8,4€) for a sandwich, 8 BGN (4,1€) for a 500ml bottle of water!! Way overpriced. It's not normal that I can buy a good bottle of wine for 8€ at the Duty Free and, immediately after, I pay more than 21€ for 2 sandwiches and a small water!"
SCT,40,,80,20,20,20,20,20,20,20,20,,""
HMB,30,2,40,20,20,20,20,20,20,2023-02-02 05:47:19,"If there is anything less than 1 star, that suits this airport. 0 facilities, absolutely 0. Rude staff."
AER,83,16,87,86,81,83,79,79,75,77,82,2023-01-01 11:38:20,"The airline's check-in desk was located at the opposite end of the terminal, it was long and inconvenient to walk in the international flight zone. Food and drinks at the airport are expensive.\r\nThe plane taxied for a long time on the apron (literally 30 minutes). Apparently, because of the repair of one of the taxiways. They found time to complicate the life of a huge number of passengers during the New Year holidays."
SXQ,,,,,""
SOG,77,,86,79,92,82,86,80,79,75,80,,""
OHS,80,,73,73,60,60,47,73,73,,""
SLJ,,,,,""
SLQ,,,,,""
SGX,,,,,""
SME,,,,,""
SGD,76,1,69,97,90,69,57,70,84,100,2015-05-08 21:50:45,"This airport might be a hidden treasure in Denmark. It's extremely small, allows for very late check in (up to 15 minutes before departure), has a very cozy and comfortable waiting lounge, where food and drinks are served for free to passengers. I haven't tried the wifi, but given that all other passengers were connected I guess it's good. Staff is very friendly. The only downside is getting to and from the airport. It can only be reached by taxi, if you don't want to walk for 90 minutes. Prepare to bring a big bag with money, you'll need it... Anyway, apart from that, the airport has a philosophy of not making simple things complex and to offer memorable service to their passengers. I think they succeed."
SMT,58,,80,88,88,67,47,60,57,,""
SOJ,60,,100,100,100,70,100,30,0,80,,""
SGZ,,,,,""
SOD,90,,,,""
MBI,,,100,100,100,,""
SOQ,54,,40,30,60,27,13,60,33,70,20,,""
SBN,83,,87,92,85,72,75,59,65,80,60,,""
JZH,63,,48,57,55,80,68,62,60,70,63,,""
XSC,,,20,20,20,20,20,20,20,,""
OVS,65,,100,100,100,100,20,50,,""
BIM,,,,,""
TVL,,,,,""
SOP,,,,,""
SHQ,,,,,""
GVN,,,,,""
SZA,33,,62,43,43,24,18,29,30,20,25,,""
SPA,,,,,""
SPW,,,,,""
RSW,85,14,84,90,85,79,75,59,71,71,61,2022-05-26 00:19:27,"I recommend... but only for English speaking travelers. No service for other languages, except for Spanish."
SOU,78,27,88,64,80,70,81,60,59,73,75,2023-06-25 10:38:28,"A great airport to use, check in is always swift as is security. There is a good sized duty free area after security with a Costa Coffee outlet on the first floor - this overlooks the ramp area. The bar has no views.\r\nFree wi-fi is available & had a good speed."
SUS,,,100,100,100,100,100,100,100,100,100,,""
QCS,,,,,""
SPF,,,,,""
XSB,,,100,96,80,96,48,24,58,32,92,,""
SPU,69,27,77,76,81,64,65,71,53,48,72,2022-08-15 06:31:13,"The only thing I miss in this airport are boarding bridges, it would make more efficient, also they need to build a taxiway alongside the runway to improve safety and have more fast take-off and landing.\r\nAlso more food kiosk needed on departing hall.\r\nNo automatic check-in available"
SFF,,,,,""
SPZ,,1,100,100,100,100,100,100,100,100,100,2019-11-06 14:56:25,"Fbo workers always super nice. Hot coffee, lemonade, hot dogs, popcorn, water and ice cream all for free! Very nice facilities with clean bathrooms and free wifi!Very nice plush chairs with two lounge rooms and a crew rest room in the back!"
GEG,83,6,84,77,87,72,82,66,51,50,65,2023-01-29 23:16:31,"Awesome airport and definitely wish more airports were like GEG.  Good views of flight ops, Starbucks right next to the gate, and some quiet areas throughout the airport."
SNY,,,,,""
SGH,,,,,""
SPI,68,,64,48,90,100,67,25,35,10,33,,""
CEF,,,,,""
YAY,,,,,""
SEK,,,,,""
SGO,,,,,""
DGX,100,1,90,100,100,100,100,80,100,2020-07-13 15:11:09,"Very easy access to a very friendly ATO.  Horizon Aircraft Services are a very professional but friendly outfit and I cannot wait to carry on flying with them."
JSI,73,10,77,62,69,74,61,58,50,73,79,2023-07-05 07:41:19,"The best place for plane spotting right next to the runway! Even at the small size of this clean and organised airport, there was a big Duty Free store upstairs in the Non-Schengen gates area with plenty of reasonable priced stuff to buy. The only inconvenience that I had during my time at the airport was the one hour delay that was followed by an unpredicted baggage allowance check, which I do know that is not the airport's fault but Wizzair's procedure maybe when flights are delayed."
UST,80,,,,""
SXR,64,4,55,61,43,60,35,37,40,40,51,2023-04-21 15:39:45,"India's worst airport. Even before entering the airport, you will be treated with extreme security which involves screening all bags. The airport is very congested and overly crowded. It also lacks shops and a food court. They do not even have an operating WiFi system. The bathrooms are dirty with inoperative flushes while some bins are overflowing with garbage. This airport is a shame for such a beautiful place. Would like to see AAI fix it or open a new terminal."
YCM,87,,60,100,100,100,100,100,100,,""
STC,100,,100,100,100,100,100,100,100,,""
KOS,51,,45,54,32,36,67,34,27,38,49,,""
STX,68,2,60,46,47,44,43,41,37,64,55,2017-04-26 21:18:56,"Hardly any airport at all. That's a good thing - you just walk straight from the plane to the curb, at least compared to most US airports."
SGU,94,,100,100,100,100,100,100,100,100,,""
ACH,81,,87,92,88,73,79,58,57,64,83,,""
SGF,84,3,65,95,63,91,50,47,30,0,28,2022-09-02 13:30:08,"Good little airport with decent service by the major airlines to the hubs.  Easy to get to and through. \r\nNice facility with room to spread out, a good coffee shop and restaurant.  \r\n\r\nThree stars overall due to somewhat limited airline service.  SGF is an alternative airport for travelling to southwest Missouri and northwest Arkansas, and even for northeast OKlahoma and southeast Kansas.  It's similar to XNA (Bentonville) in terms of service mainly to hubs, but XNA has more destinations and a bit more frequency.  XNA is harder to get to than SGF is, though.  Both facilities are about the same in terms of features and amenities."
STG,,,,,""
SMK,,,,,""
SBH,89,,86,85,91,87,93,71,71,97,100,,""
SPM,,,100,100,100,100,100,100,100,100,100,,""
SMV,90,1,100,100,100,2011-02-05 14:06:45,"SUPER EINWEISER"
PIE,81,1,86,81,80,75,76,68,80,72,83,2022-11-03 17:23:39,"A gift shop and a little coffee shop was all we needed for the short time we stayed at the airport. Very easy to exit the airport, bags came very fast and airport has a great environment."
YYT,80,3,75,82,80,69,73,60,67,60,67,2020-07-23 01:55:13,"Very nice small airport. When I last came here it was under some upgrades. It was very quiet and clean. the location of car rentals and baggage carousel were in an odd place. The staff did not seem too happy that day. Very quick to get through both ways. Just minutes from the downtown."
YST,,,,,""
SNP,,,,,""
STP,,,85,100,100,100,100,100,100,100,100,,""
CPS,90,,,,""
QEV,,,,,""
AXP,,,,,""
STL,77,8,82,89,72,85,70,71,66,61,65,2022-09-17 01:30:15,"Bathrooms were a bit dirty and unkept, and in need of repairs. Could use some more food choices as lines get quite long and seats fill up fast."
LED,80,79,85,87,82,82,79,78,76,73,81,2023-01-14 15:49:06,"At this airport, it is almost impossible to call the desired taxi without problems, because the airport has done everything so that all taxis except its own are simply impossible to work. We could also put seats in the registration area, they are very much needed there."
TYM,100,,100,20,20,20,40,100,100,,""
STT,67,5,73,70,61,50,43,42,57,35,50,2020-10-11 00:19:53,"Congested terminal and gate areas. Slow security lines and little seating areas. Very few places to eat."
TBR,,,,,""
SPG,,,100,100,100,100,80,100,100,100,100,,""
STA,,,40,40,60,80,40,80,60,,""
SYT,,,,,""
SVH,,,,,""
SBS,,,,,""
STW,65,7,67,78,73,58,47,47,48,44,56,2022-05-15 16:03:21,"There is only one metal detector at the entrance. There is not enough space in the sterile zone for passengers on even one flight. But 4 reception desks worked, everything was fast and high-quality."
QCJ,100,,100,100,100,100,100,100,100,100,100,,""
SEP,,,,,""
SQI,,,,,""
YJT,,,,,""
SHD,,,40,100,60,40,100,40,20,,""
SWO,91,1,100,100,100,60,90,20,20,2020-01-14 19:01:29,"This is a small airport that makes it easy to get through security, and to the only gate. However this means that there are no restaurants or shops."
STE,,,,,""
SML,67,,,,""
SVG,79,29,74,85,69,82,67,61,43,66,70,2023-06-21 08:54:27,"Shame, but not workinig jetbridge - because of not qualifide personal or technical issues is a common \"
WBB,,,,,""
VST,64,3,67,69,48,71,35,42,45,50,58,2012-08-29 23:57:03,"Very good airport for frequent flyers. Small and convenient. There is one gate so you cant miss it."
NYO,64,31,66,73,58,73,53,55,50,64,62,2019-03-05 11:26:02,"Getting to airport: if you take the Flygbussarna from Stockholm City (next to the main rail station) aim for Door No. 5 from where the bus to Skavsta normally leaves. (do check the screens though as it could change). Make sure to go early as it is first come first serve and for an 11:40 departure you can see people queuing up at 11 am already. Once we filled the bus at 11:20 and took off 20 minutes ahead of schedule."
SCK,65,,40,60,80,60,40,20,,""
ARN,80,185,80,78,75,72,70,72,68,68,62,2023-06-28 15:49:32,"Hi! Arlanda airport was beautiful and really nice! the people working there was really nice and helpful!"
BMA,69,17,79,80,81,56,65,54,67,44,71,2022-12-14 13:58:35,"Small airport with minimal conveniences. Very convenient access to mass transit. The airport needs more support staff to assure timely departure. Security screening was well-staffed and rapid. Be prepared for delays to departure on non-domestic flights."
SKN,62,,78,95,51,95,78,40,30,0,0,,""
SRP,62,,,,""
BBH,,,100,100,100,100,100,100,100,,""
SRN,,,,,""
SYY,77,1,76,72,40,36,61,36,45,73,85,2017-12-25 11:42:30,"Tiny airport 10 min. outside Stornoway. You walk a few steps from the plane to the terminal and will get the luggage in a few minutes. Depature procedure as well fast as the airport is only services with small planes - and therefore not many people to check in and process. I loved it. Only the food place smells a little too much ..."
VAS,86,2,84,100,93,96,78,82,86,88,88,2017-10-14 14:53:55,"It's really hard to getting to the airport. It's really away from city. Security control was weak. WIFI doesn't work. Not much food service. Lounge was OK."
YSF,,,,,""
SXB,72,7,82,61,82,73,63,52,43,63,66,2022-03-15 19:32:33,"Mitigé, entre l'utilité de cet aéroport qui est égal à 0, ou personne ne le prend et entre l'ambiance désertique, cet aéroport risque d'être abandonné"
SOY,,,90,100,100,,""
BDR,,,100,80,100,,""
QES,,,,,""
SFS,49,,,,""
PSY,,,60,20,20,20,40,40,,""
SUE,,,,,""
SWT,33,,27,33,27,20,20,30,50,,""
SGT,,,100,100,100,100,100,100,,""
RBM,87,,,,""
YSB,64,1,53,80,31,60,63,20,23,27,55,2023-01-04 12:27:56,"The airport is fairly far from town and the roads are poorly maintained. The terminal is basic and clean, but very ugly. Parking is a pain if you don't want to install an app on your smartphone. No food or retail. Waiting lounge is cramped, crowded, noisy, cold, has uncomfortable seats - clean is the only good thing I can say about it. Baggage claim is very fast and reliable. Staff are really great which saves the airport."
SGR,,,,,""
UAI,,,,,""
SUA,77,,100,100,100,100,100,100,100,,""
STR,79,37,84,83,76,68,77,68,60,75,78,2023-03-25 12:03:37,"Free Wifi for 3 hours, very nice. Check in was fast but they could have opened a bit earlier, since there were a lot of people in line already before opening the desks. Security was also quiet, but I found the staff to be a bit bad-humoured.\r\n\r\nNavigation through the airport was easy, with one big corridor with enough shops to refill during the delay and some cool features along the way such as some Xboxes and an electic bike to charge your phone."
SRE,57,,64,71,50,43,40,44,65,32,58,,""
THS,88,,78,98,98,88,77,45,79,81,80,,""
ISU,66,3,60,53,53,58,67,51,45,60,43,2019-06-06 09:57:55,"Little more than a glorified bus shelter. ISU is basic. Security measures are stringent, with multiple checkpoint and scans. Virtually no services once inside the airport complex."
SCV,66,,57,58,56,52,59,53,50,55,46,,""
KSM,,,,,""
LSI,73,2,77,76,67,75,69,58,60,70,78,2014-06-09 19:28:16,"Small airport building,FlyBE the main operator,check in staff were very unhelpful,and not too friendly last time we were here,but may be different now,direct bus service to Lerwick,takes about an hour,we stayed at Sumburgh hotel,almost nest to the airport,nice place,great food."
SUR,,,,,""
SKZ,30,1,20,40,10,20,10,10,10,0,0,2017-01-22 14:27:12,"This airport is extremely bad but for the area pretty good \r\nThere is absolutely nothing to eat just some buiscuits"
SUP,,,80,100,60,60,60,40,,""
SDL,68,3,59,50,84,83,66,41,40,72,74,2019-06-19 19:27:15,"I didn't expect to meet so beautiful airport in the wilderness like that. It's very cosy, even homey, airport. There is only one disadvantage - far from nearest city but there isn't any public transport, only taxi."
SUW,,,,,""
SUB,76,22,78,81,81,75,63,74,73,70,74,2023-01-29 01:27:34,"Well juanda airport seem diffirent than the last time i visit need some repairing and renovation maybe"
SIV,,,,,""
SUM,,,,,""
SLR,,,,,""
NTY,,,,,""
SOC,77,4,80,71,80,64,76,60,70,58,67,2022-11-18 12:37:18,"The airport is clean and adopts the atmosphere of Javanese culture. Getting to the airport is quite easy because there is toll access which is directly connected to the Trans Java Toll Road, and there are also buses to the city. Unfortunately, there is an airport train service to the Solo City and Klaten but the number of trips is very small."
SUY,,,,,""
MCY,76,5,84,85,80,69,64,69,60,80,79,2023-04-21 10:07:05,"Sunshine Coast Airport is a solid airport. The airport has undergone a big change developing \/ extending a new runway to replace the old, aging one. It's terminal is adequate for 2 - 4 departures at any given time, though I am a bit concerned that there will need to be an increase in terminal size and capacity to cop with the new influx of movements from Bonza. Thankfully on my flight into Maroochydore, I was able to see there were plans to expand the terminal and increase capacity. The facilities inside are enough for a couple hours inside the terminal. The viewing area is unfortunately blocked with gates 1 and 2."
UMM,,,,,""
SVE,,,,,""
SLD,79,3,94,88,81,85,85,76,87,89,77,2017-10-30 16:29:51,"Service was excellent! The most beautiful and helpful ladies from handling in this part of Europe. Recommended to visit. \r\nThe airport facilities are sufficient for this size of the airport. No hustle."
SUG,39,,87,70,60,27,20,33,40,80,,""
SVJ,71,1,60,58,88,96,77,45,53,40,33,2018-07-23 15:00:03,"For what the airport was, it was perfectly fine. Don't expect too many amenities, as it is a SMALL airport."
URT,63,5,66,75,56,75,48,51,46,63,69,2018-04-13 02:50:16,"Surat Thani is a regional airport serving mainly flights to Bangkok. It offers a few shops, free wifi and is easy reachable by bus, taxi or Minivan. The shops within the terminal is not much as most of them are coffee shops, but expect little waiting times at checkin, security and boarding."
SKH,,,,,""
SWP,,,,,""
EVG,88,,80,80,40,73,20,80,100,70,100,,""
QTS,,,,,""
STV,73,4,79,73,58,68,44,45,43,59,74,2019-12-09 03:07:07,"Good city airport,small in size and tends to get congested during peak hours advised to get to the airport atleast 2hrs prior departures if you have check in baggages.Also cab service are difficult to avail during peak hours bus city bus(BRTS buses) are available plying between Airport and railway station."
SGC,68,8,72,79,79,61,58,56,53,57,62,2021-01-16 22:54:59,"Аэропорт очень быстро развивается.\r\nОпределенно в будущем ему нужно расширяться. Аэропорт Сургута является главным в ХМАО"
YQY,75,1,72,75,68,54,64,40,53,55,68,2014-07-22 18:36:57,"I know it was not the fault of YQY but our flight was delayed 6hr and had dropped off rental car keys before check-in. No message from Air Canada about delay, so we hung around for the duration. Highlight was the presentation by the Minister of Transport.."
GWT,77,4,75,82,65,79,51,55,71,82,69,2019-04-04 23:15:37,"Wie immer Mega cool von Sylt abzufliegen. Alle Mitarbeiter sind freundlich und alles geht schnell. Außer Wlan ist alles da und man sitzt schnell im Flieger ohne lange Wartezeiten. Wirklich Top! Gibt wohl keinen besseren Flughafen..."
QEU,,,,,""
SWS,47,,,,""
SYD,82,191,80,82,78,79,73,76,77,74,76,2023-06-14 17:23:45,"SYD has come along way over the years and certainly is starting to pay off its investment. Security and customs is a breeze now with automated check in for Air Canada, automated passport gates and simplified security processes. Once inside, plenty of shops await you with a huge duty free section and plenty of scattered food options, with plenty of bathrooms as well. Still not cheap to arrive but with costly fees on the airport train."
ZYL,72,1,68,56,80,76,49,58,74,64,60,2016-11-28 15:26:41,"It's hard to that it is a international airport.... Taxi service is not good........................."
JSY,85,,40,100,60,,""
TBF,,,,,""
SWH,,,,,""
TCX,,,,,""
SZZ,66,11,62,69,48,66,51,49,43,55,59,2022-08-30 23:49:38,"A regional airport with bad public transport connections, it's recommended to come by car. Fast security check, the staff were kind. Wi-fi free for 60 mins (after answering 2 questions, about gender and age range), you can re-use it after 60 mins again. One small duty-free shop with wide range of fragnance and small choice of daily use things such as OTC meds and drinks. Before my flight at 8 there were more than enough seats at the gate available, even if plane was 90% full."
SWQ,67,,80,20,20,20,20,100,40,,""
SCW,70,,92,91,69,83,68,63,62,68,71,,""
SYR,80,3,75,87,82,69,73,56,58,59,61,2020-08-17 04:42:46,"Important note, the main runway is closed as of August 17th so your flight will likely take a different flight path over the southern Syracuse area which add about 5 minutes of air time. The main runway should be open around mid-September"
TBT,74,,53,57,31,44,40,50,34,40,33,,""
TUU,80,1,75,85,90,60,42,45,73,50,83,2020-03-22 19:43:45,"The is a regional airport in which everything is done quickly. This airport receives around 20 flight per day."
THL,,,,,""
TBH,,,100,100,100,60,20,20,80,,""
TCP,58,3,50,60,60,44,33,50,40,55,33,2013-06-23 18:49:02,"Queu a l'arrivé"
TCG,,,,,""
TIW,,,,,""
TBO,,,,,""
XTL,,,,,""
TBZ,70,1,76,63,81,55,37,58,54,61,53,2014-12-30 10:18:24,"For a city with not a big population and harsh sanctions, the airport was surprisingly modern and provided allot of benefits such as free charging stations (Phones) and vending machines. The staff were friendly but due to Irans harsh sanctions, their computers were slow and took ages for my passport to process. The pollution of the city meant that my plane was delayed and the staff at one cafe offered us free coffee\/tea and free coca-cola. Overall, the people were lovely but the airport lacked the technology to make it a great experience."
TAC,65,3,69,83,58,82,45,37,44,62,60,2011-12-28 10:48:37,"Overcrowded, not enough seats, not enough standing room, hot, aircon seemingly not working. no departure board, inaudible tannoy announcements.  Our flight was delayed by an hour and no information was given.   Thank God we finally got away."
NAH,,,,,""
TBJ,69,,60,60,60,60,,""
RMQ,72,1,65,85,68,82,67,59,53,76,72,2016-07-11 07:48:02,"The transportation system is suck. there is almost no public transportation to the airport. It's so inconvenient."
TCQ,54,1,62,92,54,96,32,32,44,12,40,2015-07-06 15:45:57,"A small international airport, restricted to public transportation. Only overpriced taxis. \r\nNo much air traffic otherwise it could be terrible at the departure lounge, thus there are only two refueling stands, so, more than two fligths at the same time could add some delay. \r\n"
TYN,69,,70,78,67,72,78,66,67,62,67,,""
TTT,70,1,65,86,62,77,73,53,59,66,71,2020-03-20 14:00:55,"You are lost, if you are not speak chinese. I recommend to have a translator for a communitaction.\r\n\r\nBut small, nice airport, good parking possibility, good coffee."
TIF,72,2,83,98,91,60,43,43,80,57,76,2021-10-16 15:21:05,"Food\/ Beverages choices are limited to non-existent. Make sure you bring something from outside.\r\n\r\n"
TBG,,,,,""
TNN,67,3,62,80,74,58,54,40,40,70,65,2015-12-26 17:23:07,"A tiny civilian-military airport with 2 gates and some stores. The VIP lounge is in the corner of the airport which might be hard to find.  The Wi-Fi is really good- In the lounge, at least. There shouldn't be delays since there's only a few flights a day."
TAK,75,2,68,66,78,77,64,62,48,65,70,2013-12-24 10:33:47,"A really small airport. Familymart at the second floor is convenient for some food. A shop run by Mitsukoshi department is good for souvenirs."
TSA,83,14,95,90,88,79,85,74,85,67,82,2023-06-08 12:37:42,"It's a nice domestic airport that also offers international flights. The viewing deck on the top floor is great!"
TKD,46,1,50,31,80,70,23,20,20,50,56,2012-12-04 16:37:40,"Wounderfull military airport"
TKX,,,,,""
KTF,,,,,""
TJH,80,,77,45,72,70,32,50,47,20,60,,""
TPE,84,59,85,86,82,83,85,78,79,82,80,2023-06-26 16:23:12,"Only issue at TPE is with the shops (and especially the restaurants!) closing pretty early (7-8pm), so if you have an evening flight and you crave dinner, you won't have much choice"
TLH,72,4,68,71,48,55,70,45,39,45,48,2020-07-16 08:50:13,"Really small airport with nothing exciting, only plus is that TSA times are really quick. No reason to be called an international airport."
TDK,,,,,""
TML,44,,40,40,40,40,40,40,40,,""
TYL,59,1,69,40,67,54,44,70,46,60,65,2015-04-13 22:30:57,"is a good airport the remodeling is, does not have many service that could deliver an international airport category if so has the denomination, how good is 2 km away from the city center, is a perfect alternative to reach the beaches of northern Peru as Mancora, Punta Sal, Los Organos, Cabo Blanco, if you want to save yourself a trip from Piura to these beaches I recommend the maximum arriving at Talara and travel to these beaches a lot of money is saved."
TGK,,,,,""
TMR,63,,40,40,40,40,20,40,40,,""
TKA,60,,,,""
TLK,82,,85,90,100,63,40,43,48,90,,""
IKU,77,,60,80,70,27,50,33,80,30,40,,""
ASN,,,100,95,95,95,95,95,95,,""
TPA,88,39,85,88,88,85,83,79,72,78,79,2023-06-29 02:28:05,"I might be a little biased because this is my home airport, but truly this is a good air port. The biggest downside in my opinion is the lounges, because there's only two. American and delta. The biggest downside is all business and first international travelers are squeezed into this one AA lounge. If you don't care about lounges this is your airport."
TMU,82,,89,87,60,57,20,20,20,45,60,,""
VDF,,,,,""
TPF,,,,,""
TMC,61,,69,56,64,44,20,23,20,45,33,,""
TNO,32,,20,60,20,60,80,20,20,20,100,,""
TLL,87,59,92,90,87,87,87,81,79,83,85,2023-06-28 13:01:47,"Best airport in the world... Small on the outside but big on the inside, as some would say. Very cozy interior, feels like a true estonian home to be honest. The redesigned ecurity check is just perfect and very quick, and staff are amazingly easy. Good ammount of shops and bars, and my favorite part, a Subway! The lounge and the VIP service (private terminal) are amazing too as I've heard. And of course, clean bathrooms."
CLW,,,,,""
YYH,,,,,""
TAL,,,,,""
TMH,,,,,""
TMW,71,,65,90,45,90,50,45,50,0,40,,""
TNE,73,,50,55,60,20,60,53,50,60,60,,""
TMP,62,8,65,72,77,49,60,41,48,32,54,2022-08-02 18:07:40,"Great airport to travel within close to home. Fast Security Check and friendly staff. Recommend to fly supporting local airport. Not much retail services in terminal."
TVS,60,,60,60,40,60,,""
TGQ,,,,,""
TTA,,,,,""
TGC,,,,,""
TAH,56,1,70,40,60,60,20,20,20,20,60,2013-07-12 05:58:56,"It is quite literally a wall-less shack, gets the job done but I wouldn't really call it an airport"
TME,,,0,0,0,0,0,0,0,,""
TJQ,72,,86,83,65,83,71,60,69,80,89,,""
TRA,80,,,,""
TNJ,89,1,84,80,76,82,78,53,80,70,60,2020-08-10 16:46:05,"A nice airport for a city that doesn't have many flights, even though it's a province capital. Facilities are what you would expect from a small airport. Don't forget to print your flight details because the security at the terminal entrance will ask for it."
TJS,,,,,""
TNG,65,7,72,66,75,68,70,59,52,58,69,2022-04-04 14:09:46,"Overall the Airport was pretty decent, the only disadvantages were that there was no Fast Track security service and the Business Class lounge employees were pretty strict about me taking footage of the lounge area."
SCE,71,2,50,81,49,88,54,42,29,40,49,2015-02-05 17:55:24,"The airport is OK, but I cannot remember the last time my flight left even close to on time or got in on time.  Luggage handling is another problem.  One time they dumped it on the sidewalk in front of the terminal and left."
TPP,63,,78,73,73,80,44,56,54,48,65,,""
TGT,,,,,""
TRW,53,,,,""
TSM,,,,,""
TRK,76,,86,57,90,82,55,55,53,51,64,,""
DMB,89,,80,80,80,80,33,53,60,60,80,,""
TQL,,,,,""
TAP,71,,89,90,54,90,66,71,60,72,80,,""
TRO,60,,86,82,56,45,20,33,40,38,85,,""
TAR,,,,,""
TJA,43,,20,20,20,20,20,20,20,,""
TKV,,,,,""
LDE,72,5,95,99,96,84,83,70,84,94,35,2019-04-01 18:33:22,"Piccolo aeroporto,ben tenuto,il problema e che non ci sono mai taxi disponibili,e l'unica navetta disponibile e presa d'assalto,perche fa soltanto un giro,e non torna a prendere le persone rimanenti,personale della sicurezza antipatico e scontroso,invece molto veloci e cordiali i poliziotti al controllo documenti (immigrazione)."
TAY,85,5,98,95,86,90,78,71,85,80,84,2022-06-14 12:33:22,"Tartu is one off the small airport in Estonia but they dont have Tallinn-Tartu and Tartu-Tallinn fligth sense when Estonia air stop operaiting. But Tartu airport is small and lovley airport."
TIZ,,,,,""
TSY,,,60,60,47,60,60,60,50,40,,""
XTO,,1,20,20,20,20,20,100,100,2019-09-18 04:18:52,"Helpful staff but that is about it. Was pouring with rain on the day I travelled here and there was only a demountable for 20 passengers to squeeze into."
TII,,,,,""
YTQ,,,,,""
TUO,83,,,,""
TAS,61,11,72,68,54,66,42,47,52,61,59,2023-07-01 12:03:11,"Customs were fast, but we waited for baggage for like a half hour. Also very inconvenient move from arrivals to departures."
TGM,64,5,67,81,77,51,47,48,48,44,56,2015-03-17 22:12:33,"inapoi la Targu mures.... pe drum mi s a facut cinste de catre un roman foarte de treaba.... cu chipsuri si o bere la doza.\r\n\r\napoi a venit mama si Dan Hila dupa mine... si am condus pana acasa:) .. a fost placut...."
TWU,55,3,69,64,75,75,44,62,44,76,72,2019-05-13 15:01:32,"The terminal is quite small so it only takes some handful minutes for you to go through from the check-in counter to the gate."
TFF,70,,70,40,40,50,27,40,60,100,35,,""
TRG,83,,89,91,76,87,79,61,60,80,88,,""
THR,67,5,85,74,81,80,60,71,74,80,77,2019-12-21 05:54:12,"Our flight had 3 hours delay due to weather condition in the destination airport. The terminal facilities for suck a long time was awful. No entertainment, no good shopping stores, and no good WiFi. Also the number of gates is not enough for suck a crowded airport and we were waiting for about 45 minutes because there wasn't an empty gate...!"
TEU,,,,,""
TGU,65,2,55,62,63,49,49,47,53,46,54,2022-10-26 02:35:26,"It was a very nice small airport, staff were friendly, there were a few small shops around the airport and the view from the terminal was amazing!"
